title,isbn,price_eur,shop_link,google_search_link,shop,date_scraped
Тревожные люди,9785001312352,26.97,https://notrelocus.com/products/тревожные-люди,https://www.google.com/search?q=9785001312352,notre_locus,2026-03-29
Сказки на ночь для юных бунтарок 2,9785040959808,35.4,https://notrelocus.com/products/сказки-на-ночь-для-юных-бунтарок-2,https://www.google.com/search?q=9785040959808,notre_locus,2026-03-29
Цветок пустыни. Реальная история супермодели Варис Дирие,9785041661427,26.97,https://notrelocus.com/products/цветок-пустыни-реальная-история-супермодели-варис-дирие,https://www.google.com/search?q=9785041661427,notre_locus,2026-03-29
Чертовы подростки! Как найти общий язык с повзрослевшим ребенком,9785041715571,26.97,https://notrelocus.com/products/чертовы-подростки-как-найти-общий-язык-с-повзрослевшим-ребенком,https://www.google.com/search?q=9785041715571,notre_locus,2026-03-29
"Шелковый путь, Дорога тканей, рабов, идей и религий. 2 издание",9785041173647,31.02,https://notrelocus.com/products/шелковый-путь-дорога-тканей-рабов-идей-и-религий-2-издание,https://www.google.com/search?q=9785041173647,notre_locus,2026-03-29
"К себе нежно. Книга о том, как ценить и беречь себя",9785041173692,26.97,https://notrelocus.com/products/к-себе-нежно-книга-о-том-как-ценить-и-беречь-себя,https://www.google.com/search?q=9785041173692,notre_locus,2026-03-29
"Классическая мифология от А до Я: энциклопедия богов и богинь, героев и героинь, нимф, духов, чудовищ и связанных с ними мест",9785041179588,40.46,https://notrelocus.com/products/классическая-мифология-от-а-до-я-энциклопедия-богов-и-богинь-героев-и-героинь-нимф-духов-чудовищ-и-связанных-с-ними-мест,https://www.google.com/search?q=9785041179588,notre_locus,2026-03-29
Лирика,9785041691691,22.92,https://notrelocus.com/products/лирика,https://www.google.com/search?q=9785041691691,notre_locus,2026-03-29
Психология согласия. Революционная методика пре-убеждения,9785040892860,26.97,https://notrelocus.com/products/психология-согласия-революционная-методика-пре-убеждения,https://www.google.com/search?q=9785040892860,notre_locus,2026-03-29
Записки из Третьего рейха. Жизнь накануне войны глазами обычных туристов,9785040987061,53.96,https://notrelocus.com/products/записки-из-третьего-рейха-жизнь-накануне-войны-глазами-обычных-туристов,https://www.google.com/search?q=9785040987061,notre_locus,2026-03-29
Записки исторической сплетницы,9785041203344,26.97,https://notrelocus.com/products/записки-исторической-сплетницы,https://www.google.com/search?q=9785041203344,notre_locus,2026-03-29
Библия стимпанка: иллюстрированный гид по мирам дирижаблей и безумных ученых в викторианском стиле,9785041124281,67.45,https://notrelocus.com/products/библия-стимпанка-иллюстрированный-гид-по-мирам-дирижаблей-и-безумных-ученых-в-викторианском-стиле,https://www.google.com/search?q=9785041124281,notre_locus,2026-03-29
Библия. Книги Священного Писания Ветхого и Нового Завета,9785041726522,67.45,https://notrelocus.com/products/библия-книги-священного-писания-ветхого-и-нового-завета,https://www.google.com/search?q=9785041726522,notre_locus,2026-03-29
"Века перемен. Тысячелетняя история великих событий, изменивших мир",9785041562755,26.97,https://notrelocus.com/products/века-перемен-тысячелетняя-история-великих-событий-изменивших-мир,https://www.google.com/search?q=9785041562755,notre_locus,2026-03-29
Год без мужчин. Чему я научилась без свиданий и отношений,9785041090418,26.97,https://notrelocus.com/products/год-без-мужчин-чему-я-научилась-без-свиданий-и-отношений,https://www.google.com/search?q=9785041090418,notre_locus,2026-03-29
Нетревожные отношения с едой (и с собой). Осознай свои истинные потребности в питании,9785001950127,33.72,https://notrelocus.com/products/нетревожные-отношения-с-едой-и-с-собой-осознай-свои-истинные-потребности-в-питании,https://www.google.com/search?q=9785001950127,notre_locus,2026-03-29
"Сначала суп, потом десерт. Как составить полноценное меню и сформировать у ребенка правильные пищевые привычки",9785001957775,33.72,https://notrelocus.com/products/сначала-суп-потом-десерт-как-составить-полноценное-меню-и-сформировать-у-ребенка-правильные-пищевые-привычки,https://www.google.com/search?q=9785001957775,notre_locus,2026-03-29
"Что мы знаем (и не знаем) о еде. Научные факты, которые перевернут ваши представления о питании",9785001695738,31.02,https://notrelocus.com/products/что-мы-знаем-и-не-знаем-о-еде-научные-факты-которые-перевернут-ваши-представления-о-питании,https://www.google.com/search?q=9785001695738,notre_locus,2026-03-29
"Will. Чему может научить нас простой парень, ставший самым высокооплачиваемым актером Голливуда",9785041573812,40.46,https://notrelocus.com/products/will-чему-может-научить-нас-простой-парень-ставший-самым-высокооплачиваемым-актером-голливуда,https://www.google.com/search?q=9785041573812,notre_locus,2026-03-29
"Главное в истории мифологии. Ключевые сюжеты, темы, образы, символы",9785002140442,36.42,https://notrelocus.com/products/главное-в-истории-мифологии-ключевые-сюжеты-темы-образы-символы,https://www.google.com/search?q=9785002140442,notre_locus,2026-03-29
Марья Моревна. Том 1,9785002143047,33.72,https://notrelocus.com/products/марья-моревна-том-1,https://www.google.com/search?q=9785002143047,notre_locus,2026-03-29
Мифы Поволжья. От Волчьего владыки и Мирового древа до культа змей и птицы счастья,9785001959403,32.37,https://notrelocus.com/products/мифы-поволжья-от-волчьего-владыки-и-мирового-древа-до-культа-змей-и-птицы-счастья,https://www.google.com/search?q=9785001959403,notre_locus,2026-03-29
Монти,9785001178682,20.23,https://notrelocus.com/products/монти,https://www.google.com/search?q=9785001178682,notre_locus,2026-03-29
"100 вопросов от Чевостика. О космосе, физике, технике, природе и человеке",9785001951483,36.42,https://notrelocus.com/products/100-вопросов-от-чевостика-о-космосе-физике-технике-природе-и-человеке,https://www.google.com/search?q=9785001951483,notre_locus,2026-03-29
