Book Name;ISBN;Price (EUR);Original Price;Original Currency;Available
Мозговой трест;N/A;20,64;75,00;ILS;No
Законы эпидемий;N/A;19,27;70,00;ILS;Yes
Дни, месяцы, годы;N/A;26,15;95,00;ILS;Yes
Я, паразит;N/A;16,52;60,00;ILS;Yes
Жизнь, которая не стала моей;N/A;17,89;65,00;ILS;No
Этичный капиталист;N/A;17,89;65,00;ILS;Yes
Sapiens. Краткая история человечества;N/A;35,78;130,00;ILS;No
Одиссея генов;N/A;17,89;65,00;ILS;No
Снежинка;N/A;20,64;75,00;ILS;Yes
Post-scriptum;N/A;26,15;95,00;ILS;No
Как работают наши чувства;N/A;20,64;75,00;ILS;No
Женщина — не мужчина;N/A;23,40;85,00;ILS;Yes
Девушки здесь все такие милые;N/A;24,77;90,00;ILS;No
Что мой сын должен знать об устройстве этого мира;N/A;22,02;80,00;ILS;No
Пятая печать;N/A;22,02;80,00;ILS;Yes
Искусные адаптации. Крот-звездонос, электрический угорь и другие чудеса эволюции;N/A;26,15;95,00;ILS;Yes
Homo Bonus. Обнадеживающая история человечества;N/A;34,41;125,00;ILS;No
Сломанные девочки;N/A;26,15;95,00;ILS;No
Малютка;N/A;24,77;90,00;ILS;No
Сны деревни Динчжуан;N/A;26,15;95,00;ILS;Yes
Словарь Мацяо;N/A;39,91;145,00;ILS;Yes
Пороги. Путешествие по западной культуре от двери к двери;N/A;34,41;125,00;ILS;Yes
История нового имени;N/A;26,15;95,00;ILS;No
Те, кто уходит, и те, кто остается;N/A;26,15;95,00;ILS;No
История о пропавшем ребенке;N/A;26,15;95,00;ILS;Yes
Что же дальше, маленький человек?;N/A;26,15;95,00;ILS;No
Книга Гусыни;N/A;28,90;105,00;ILS;Yes
Улыбочку!;N/A;24,77;90,00;ILS;Yes
Молчание матерей;N/A;24,77;90,00;ILS;No
Папирус. Изобретение книг в Древнем мире;N/A;35,78;130,00;ILS;No
Папирус. Изобретение книг в Древнем мире (подарочное изд-е);N/A;41,29;150,00;ILS;No
Думай 2. Сборник головоломок для развития мышления;N/A;23,40;85,00;ILS;Yes
Эссенциализм. Путь к простоте;N/A;35,78;130,00;ILS;No
Стратегия голубого океана. Как найти или создать рынок, свободный от других игроков;N/A;39,91;145,00;ILS;Yes
Теория игр. Искусство стратегического мышления в бизнесе и жизни;N/A;39,91;145,00;ILS;No
Как готовить вкусно без глютена: от спагетти и пиццы до тортов и французских багетов.;N/A;57,81;210,00;ILS;Yes
От этого зависит ваша жизнь. Как правильно общаться с врачами и принимать верные решения о здоровье;N/A;22,02;80,00;ILS;Yes
Свободные и любимые. Современный подход к воспитанию детей на основе безусловного принятия;N/A;24,77;90,00;ILS;No
Думай. Сборник головоломок для развития мышления;N/A;20,64;75,00;ILS;Yes
Счёт. Учимся уверенно считать в пределах 10. 5-6 лет;N/A;17,89;65,00;ILS;No
Удача на «Титанике»;N/A;23,40;85,00;ILS;Yes
Игры с буквами от А до Я;N/A;23,40;85,00;ILS;No
Ты — не твои привычки. Способ избавления от ненужных привычек без усилий;N/A;22,02;80,00;ILS;No
Сила воли. Как развить и укрепить. NEON Pocketbooks;N/A;15,14;55,00;ILS;No
Зеркало русской сказки. Метафорические карты для обретения внутреннего покоя (с иллюстрациями Velga North);N/A;39,91;145,00;ILS;Yes
Хочу свой бизнес. Предприниматель за 72 часа.;N/A;22,02;80,00;ILS;No
Сказки на ночь. Когда твоя мама волшебница;N/A;23,40;85,00;ILS;No
Мастер и Маргарита. Вечные истории. Young Adult;N/A;20,64;75,00;ILS;No
Маленькие женщины. Вечные истории;N/A;19,27;70,00;ILS;No
Чего я хочу? 40 вопросов, чтобы обрести в жизни смысл, опору и свой путь;N/A;22,02;80,00;ILS;No
Легенды и мифы Древней Греции;N/A;67,44;245,00;ILS;Yes
Великий Гэтсби. Вечные истории;N/A;17,89;65,00;ILS;No
Лайтларк;N/A;23,40;85,00;ILS;No
Молот ведьм;N/A;28,90;105,00;ILS;No
И жили они долго и счастливо;N/A;23,40;85,00;ILS;No
"Мифология ""Ведьмака"". От Геральта и Йеннифэр до Дикой охоты и Сопряжения сфер";N/A;28,90;105,00;ILS;No
Страшные сказки братьев Гримм: настоящие и неадаптированные;N/A;50,92;185,00;ILS;No
Избушка на костях;N/A;22,02;80,00;ILS;No
Дориан Грей. Графический роман;N/A;34,41;125,00;ILS;No
Главное в истории книги. Книги и их создатели, артефакты и материалы;N/A;42,67;155,00;ILS;Yes
Играй, решай. Задания на развитие внимания и логики;N/A;20,64;75,00;ILS;Yes
Евгений Онегин. Роман с разбором психолога и литературоведа;N/A;26,15;95,00;ILS;Yes
Гордость и предубеждение. Вечные истории. Young Adult;N/A;17,89;65,00;ILS;No
Сказки медведя Густава. Косолапая долина;N/A;24,77;90,00;ILS;Yes
Моё пост-имаго;N/A;26,15;95,00;ILS;No
Загробное путешествие. Царство Аида, Средиземье и Вальхалла: 100 мест, которые нельзя пропустить после смерти;N/A;31,66;115,00;ILS;No
Как читать книги. Руководство по чтению великих произведений;N/A;24,77;90,00;ILS;Yes
Гордость и предубеждение. Вечные истории;N/A;20,64;75,00;ILS;No
Взлом маркетинга. Наука о том, почему мы покупаем;N/A;42,67;155,00;ILS;Yes
Мифы окаменелостей. От костей великанов и пальцев водяных до зубов дракона и стрел с неба;N/A;26,15;95,00;ILS;No
Акварель в каплях дождя. Рисуем глубины облаков, лотосовый пруд и сияние среди снегов;N/A;42,67;155,00;ILS;No
Идиот. Вечные истории;N/A;24,77;90,00;ILS;No
"Книжный клуб ""Детективы по вторникам""";N/A;23,40;85,00;ILS;No
Ребенку тоже тревожно. Простая помощь для преодоления детской тревожности и страхов;N/A;24,77;90,00;ILS;Yes
Как поймать монстра. Круг второй;N/A;26,15;95,00;ILS;Yes
Киоко. Наследие дракона;N/A;23,40;85,00;ILS;No
Отцы и дети. Вечные истории;N/A;17,89;65,00;ILS;No
Книжный магазинчик ведьмы. Убийства и чаепития;N/A;23,40;85,00;ILS;No
Эго и архетип. Сознание и бессознательное в мифе, религии и культуре;N/A;28,90;105,00;ILS;Yes
Главное в мировой истории. Эпохи, события, ключевые имена, изобретения;N/A;37,16;135,00;ILS;Yes
